machine_id,temperature,torque,tool_wear,vibration_index,anomaly_score
M_3,305.65,42.77,0.43,0.9,0.421
M_2,303.12,43.73,0.454,0.716,0.353
M_3,300.57,40.48,0.0614,0.384,0.032
M_1,305.12,40.64,0.3282,0.626,0.283
M_1,306.53,39.74,0.1033,0.458,0.134
M_2,297.38,41.87,0.1605,0.523,0.117
M_2,303.69,39.87,0.1795,0.545,0.17
M_2,314.99,41.59,0.5455,0.816,0.548
M_2,304.62,44.22,0.2822,0.658,0.265
M_3,302.84,39.85,0.1045,0.453,0.097
M_2,301.8,43.76,0.2153,0.461,0.144
M_2,312.3,37.71,0.3103,0.638,0.35
M_2,300.56,38.04,0.3554,0.541,0.226
M_2,301.06,36.32,0.076,0.478,0.072
M_1,304.62,41.21,0.1949,0.645,0.217
M_2,307.02,39.57,0.3392,0.714,0.334
M_3,298.52,41.62,0.0501,0.395,0.023
M_3,304.95,42.34,0.1922,0.542,0.188
M_3,305.62,40.56,0.1506,0.547,0.176
M_1,304.64,45.68,0.4615,0.868,0.418
M_3,309.6,40.69,0.4034,0.655,0.374
M_2,312.65,41.67,0.398,0.711,0.419
M_3,307.15,43.51,0.1798,0.783,0.276
M_3,304.01,44.03,0.056,0.375,0.061
M_3,304.3,41.76,0.4822,0.848,0.419
M_1,303.16,38.94,0.1123,0.342,0.07
M_2,302.57,42.29,0.2828,0.689,0.254
M_1,299.07,37.82,0.1513,0.479,0.099
M_3,306.74,40.3,0.1496,0.537,0.183
M_1,297.72,39.91,0.0205,0.315,0.0
M_3,307.56,39.6,0.4741,0.809,0.435
M_3,305.08,41.19,0.2252,0.45,0.178
M_2,308.24,41.06,0.249,0.613,0.271
M_1,301.87,38.89,0.1978,0.61,0.181
M_2,310.82,42.45,0.689,0.869,0.593
M_2,303.16,40.17,0.2174,0.473,0.162
M_3,304.93,36.62,0.1284,0.505,0.145
M_1,305.52,39.43,0.1393,0.378,0.118
M_1,308.02,42.74,0.6593,0.881,0.554
M_3,308.6,39.54,0.3354,0.657,0.331
M_2,298.55,40.94,0.2191,0.8,0.23
M_1,301.31,42.58,0.3796,0.651,0.278
M_1,300.79,43.98,0.1425,0.619,0.145
M_3,303.49,41.78,0.1361,0.556,0.15
M_2,312.72,44.97,0.6548,0.959,0.622
M_3,296.31,44.38,0.2254,0.594,0.171
M_3,301.99,42.26,0.2294,0.564,0.184
M_2,299.74,37.94,0.0573,0.461,0.047
M_1,302.33,46.26,0.2813,0.681,0.248
M_3,304.92,42.91,0.3254,0.681,0.296
M_2,303.69,41.45,0.2261,0.593,0.208
M_2,310.1,38.75,0.2826,0.588,0.299
M_3,304.73,39.09,0.0844,0.501,0.12
M_2,303.71,42.72,0.3359,0.588,0.261
M_2,299.04,39.97,0.1486,0.544,0.118
M_3,309.83,41.49,0.5332,0.889,0.512
M_3,310.95,44.73,0.2481,0.591,0.291
M_3,302.84,41.2,0.2614,0.863,0.298
M_3,297.28,42.88,0.052,0.531,0.065
M_2,301.36,40.49,0.2047,0.583,0.171
M_2,313.23,42.34,0.7269,0.948,0.66
M_3,304.79,41.73,0.2304,0.383,0.158
M_3,311.95,43.82,0.3401,0.758,0.397
M_3,299.33,41.4,0.1033,0.42,0.058
M_3,305.72,38.43,0.0487,0.587,0.138
M_1,304.21,38.31,0.0278,0.345,0.04
M_1,314.14,45.72,0.6673,0.841,0.607
M_1,303.01,37.83,0.1423,0.397,0.1
M_3,309.43,43.76,0.4024,0.789,0.412
M_3,302.14,42.87,0.3585,0.688,0.287
M_1,303.17,40.64,0.3237,0.669,0.274
M_3,305.02,42.68,0.4169,0.732,0.358
M_3,299.29,40.13,0.133,0.621,0.133
M_2,303.62,46.17,0.1945,0.603,0.194
M_2,301.81,43.87,0.2315,0.583,0.189
M_2,308.71,41.82,0.4245,0.668,0.38
M_2,304.6,41.86,0.1892,0.426,0.148
M_3,306.71,39.71,0.3067,0.612,0.284
M_2,303.65,40.82,0.4867,0.832,0.41
M_2,306.8,40.91,0.3531,0.702,0.335
M_2,299.82,38.69,0.0413,0.288,0.0
M_3,302.67,40.85,0.2042,0.535,0.169
M_1,305.88,43.02,0.2378,0.642,0.25
M_1,303.29,38.89,0.2671,0.536,0.207
M_3,306.26,43.92,0.2959,0.774,0.323
M_2,304.22,39.39,0.1157,0.501,0.13
M_1,307.79,42.52,0.5122,0.742,0.437
M_3,305.12,42.26,0.0987,0.313,0.074
M_2,298.48,42.37,0.2529,0.581,0.181
M_1,307.71,40.67,0.4334,0.569,0.344
M_2,305.89,39.39,0.1852,0.409,0.154
M_1,303.74,43.85,0.2796,0.696,0.266
M_1,303.49,39.48,0.2338,0.515,0.186
M_1,299.97,39.46,0.2382,0.634,0.189
M_3,306.88,42.73,0.3509,0.646,0.318
M_2,301.72,42.17,0.2636,0.702,0.24
M_1,300.89,38.65,0.1361,0.429,0.086
M_2,305.52,41.06,0.5968,0.902,0.504
M_1,305.04,46.63,0.4709,0.716,0.381
M_1,309.82,41.4,0.4404,0.609,0.381
M_1,305.11,41.04,0.2251,0.651,0.239
M_3,298.28,41.21,0.0881,0.451,0.059
M_3,306.86,44.31,0.4688,0.764,0.412
M_3,304.8,37.85,0.2357,0.571,0.217
M_3,303.29,42.01,0.3937,0.707,0.322
M_2,306.43,41.08,0.2477,0.525,0.226
M_3,298.72,37.97,0.0132,0.375,0.0
M_2,305.64,42.76,0.2244,0.509,0.201
M_2,311.51,43.73,0.8009,1.089,0.722
M_3,301.84,40.16,0.0456,0.647,0.115
M_3,300.84,40.13,0.0912,0.61,0.117
M_1,303.79,41.59,0.3629,0.698,0.309
M_1,305.88,42.91,0.2881,0.762,0.311
M_3,302.58,39.75,0.1931,0.518,0.158
M_1,306.24,45.77,0.3539,0.757,0.346
M_2,307.25,40.54,0.2308,0.615,0.252
M_1,304.08,43.48,0.1093,0.456,0.112
M_3,304.95,40.74,0.356,0.766,0.337
M_3,304.24,38.24,0.2266,0.586,0.211
M_1,300.78,42.16,0.058,0.479,0.061
M_2,309.46,41.68,0.3973,0.9,0.443
M_1,309.23,38.04,0.4657,0.773,0.437
M_2,301.86,42.34,0.2537,0.503,0.176
M_1,306.84,40.58,0.5069,0.581,0.376
M_1,308.43,41.64,0.4274,0.637,0.369
M_2,305.86,43.07,0.1786,0.628,0.216
M_2,299.21,42.7,0.1205,0.436,0.071
M_2,300.76,46.33,0.1412,0.533,0.118
M_2,301.25,39.67,0.0728,0.462,0.068
M_3,300.79,37.31,0.0885,0.586,0.108
M_2,300.69,42.26,0.3512,0.594,0.241
M_3,310.21,44.4,0.62,0.948,0.577
M_1,301.71,37.67,0.1281,0.445,0.095
M_2,305.08,37.99,0.2503,0.631,0.245
M_2,307.78,37.74,0.3751,0.629,0.334
M_3,308.42,44.71,0.3975,0.73,0.382
M_2,307.1,41.52,0.254,0.591,0.255
M_2,302.48,40.66,0.0961,0.559,0.121
M_3,310.53,42.37,0.3406,0.717,0.371
M_2,304.31,39.59,0.092,0.424,0.096
M_2,304.42,41.08,0.1567,0.492,0.15
M_1,307.93,39.56,0.4795,0.874,0.461
M_1,304.84,44.29,0.4443,0.754,0.377
M_3,303.72,41.85,0.5148,0.85,0.429
M_3,304.18,38.24,0.1741,0.49,0.156
M_1,307.28,44.56,0.4285,0.741,0.39
M_3,307.29,45.93,0.5742,0.815,0.484
M_2,305.38,42.18,0.4115,0.668,0.34
M_1,301.15,39.27,0.1694,0.451,0.111
M_2,305.43,39.88,0.2527,0.583,0.235
M_1,296.67,43.95,0.0977,0.402,0.049
M_2,310.25,40.58,0.3736,0.667,0.369
M_1,302.48,40.42,0.4896,0.78,0.384
M_3,301.38,38.29,0.0959,0.464,0.081
M_3,304.69,37.22,0.0846,0.578,0.143
M_2,303.13,41.15,0.388,0.675,0.308
M_3,304.68,42.84,0.3141,0.489,0.231
M_2,301.87,40.22,0.4074,0.784,0.338
M_2,297.67,47.96,0.1292,0.413,0.069
M_3,305.51,39.86,0.2326,0.526,0.209
M_2,302.54,41.11,0.1256,0.33,0.067
M_3,297.73,42.29,0.0453,0.474,0.045
M_3,303.0,41.56,0.2197,0.595,0.198
M_1,305.92,36.4,0.2043,0.545,0.205
M_1,296.14,38.37,0.1062,0.504,0.084
M_1,303.38,38.22,0.0783,0.578,0.126
M_1,304.56,41.21,0.1835,0.584,0.193
M_2,300.14,42.73,0.1898,0.35,0.081
M_3,302.68,42.43,0.1242,0.464,0.108
M_1,310.43,41.48,0.5295,1.005,0.551
M_1,299.16,39.67,0.1007,0.643,0.123
M_3,301.54,42.7,0.2048,0.539,0.16
M_1,304.56,44.63,0.253,0.577,0.225
M_3,302.99,43.26,0.185,0.569,0.173
M_1,300.13,39.16,0.1194,0.356,0.048
M_1,311.18,41.28,0.5384,0.893,0.529
M_2,311.19,42.12,0.3844,0.784,0.419
M_1,302.87,38.86,0.1434,0.471,0.122
M_3,301.98,37.99,0.3932,0.769,0.327
M_3,309.84,41.17,0.5338,0.776,0.478
M_2,299.14,38.88,0.0919,0.384,0.041
M_3,302.24,36.83,0.1809,0.572,0.165
M_2,296.33,42.16,0.0389,0.304,0.0
M_2,308.56,41.54,0.2058,0.343,0.171
M_3,312.31,42.87,0.5158,0.849,0.516
M_3,302.2,39.08,0.254,0.578,0.202
M_1,305.09,39.41,0.1896,0.56,0.194
M_1,306.79,39.24,0.2487,0.51,0.225
M_2,306.17,45.47,0.3908,0.723,0.354
M_2,312.07,44.12,0.448,0.83,0.474
M_3,305.1,42.93,0.226,0.47,0.185
M_1,302.79,39.43,0.098,0.375,0.069
M_1,309.24,41.21,0.3919,0.711,0.382
M_1,303.43,40.4,0.2184,0.738,0.245
M_2,304.09,37.92,0.3349,0.616,0.273
M_2,299.67,40.7,0.2965,0.705,0.24
M_2,300.9,38.52,0.2857,0.564,0.201
M_2,309.07,41.14,0.5076,0.856,0.481
M_2,310.82,43.77,0.5732,0.939,0.557
M_3,301.07,40.45,0.1206,0.438,0.082
M_2,301.08,36.4,0.1447,0.497,0.112
M_2,306.1,44.06,0.5803,0.909,0.504
M_1,307.03,39.15,0.3431,0.699,0.332
M_1,308.46,46.67,0.4314,0.801,0.421
M_1,301.48,45.63,0.2469,0.6,0.198
M_1,299.45,38.78,0.2706,0.543,0.178
M_3,311.4,40.94,0.7474,1.056,0.684
M_2,306.61,41.37,0.3588,0.651,0.321
M_3,299.17,41.46,0.0913,0.429,0.055
M_3,302.18,37.37,0.2914,0.723,0.264
M_2,304.93,40.54,0.1693,0.626,0.202
M_1,299.76,40.64,0.0255,0.404,0.014
M_1,303.15,39.03,0.2683,0.655,0.242
M_1,303.52,39.22,0.1591,0.721,0.211
M_3,307.9,42.88,0.4964,0.894,0.475
M_2,308.06,42.79,0.4111,0.776,0.399
M_1,305.51,42.38,0.3566,0.646,0.307
M_1,306.16,41.77,0.2711,0.638,0.269
M_1,309.92,39.13,0.3598,0.656,0.356
M_2,305.89,39.86,0.2223,0.67,0.251
M_3,300.62,42.62,0.0899,0.449,0.066
M_3,299.16,40.93,0.0886,0.487,0.07
M_3,306.82,41.06,0.258,0.622,0.264
M_1,302.36,43.73,0.4234,0.728,0.334
M_2,298.92,41.47,0.232,0.601,0.176
M_1,306.46,40.87,0.2765,0.609,0.265
M_1,304.33,41.79,0.4164,0.791,0.369
M_1,316.93,41.99,0.4828,0.82,0.537
M_1,308.59,43.26,0.3811,0.679,0.36
M_2,300.45,38.5,0.1873,0.502,0.129
M_3,309.33,40.17,0.3987,0.799,0.412
M_1,303.72,40.73,0.1601,0.578,0.171
M_1,299.75,42.35,0.1611,0.656,0.157
M_1,299.33,38.27,0.1209,0.495,0.089
M_3,311.92,44.15,0.6105,0.909,0.577
M_2,303.96,41.67,0.2685,0.617,0.239
M_1,303.14,39.98,0.2456,0.444,0.167
M_1,299.84,39.19,0.3359,0.742,0.271
M_2,297.39,37.96,0.0884,0.556,0.091
M_1,301.04,42.96,0.3194,0.692,0.258
M_1,308.63,44.33,0.3796,0.722,0.373
M_2,305.04,38.69,0.408,0.699,0.344
M_1,309.37,39.85,0.2491,0.486,0.244
M_1,304.18,40.8,0.0854,0.481,0.109
M_3,304.98,42.07,0.3387,0.587,0.275
M_3,304.96,41.18,0.5396,0.861,0.458
M_1,301.49,39.32,0.3447,0.626,0.255
M_3,308.64,40.27,0.5285,0.817,0.476
M_1,300.24,43.42,0.1318,0.402,0.069
M_1,305.53,41.32,0.3129,0.716,0.306
M_3,297.65,40.05,0.0277,0.502,0.044
M_2,298.75,43.19,0.171,0.465,0.105
M_3,302.62,41.22,0.3812,0.721,0.313
M_3,303.21,40.31,0.1277,0.539,0.138
M_3,307.26,41.62,0.5702,0.941,0.52
M_3,300.98,42.02,0.1895,0.577,0.158
M_1,301.54,43.45,0.173,0.521,0.138
M_3,304.82,43.32,0.4909,0.697,0.383
M_2,300.86,36.79,0.0972,0.486,0.083
M_2,310.33,45.46,0.5765,0.883,0.536
M_3,300.09,43.34,0.0962,0.594,0.107
M_1,300.31,41.77,0.1259,0.427,0.074
M_2,308.25,45.97,0.3864,0.701,0.366
M_1,304.33,43.89,0.3303,0.712,0.302
M_3,310.02,42.26,0.328,0.704,0.355
M_2,306.69,40.1,0.2791,0.563,0.255
M_3,301.02,42.62,0.3921,0.809,0.329
M_3,299.6,41.08,0.1486,0.555,0.121
M_1,302.02,48.24,0.1989,0.605,0.181
M_3,298.27,42.89,0.0352,0.323,0.0
M_2,299.32,41.09,0.1536,0.673,0.159
M_2,311.41,42.26,0.4453,0.706,0.429
M_3,307.57,41.89,0.2947,0.598,0.283
M_3,307.16,38.19,0.501,0.795,0.441
M_1,303.77,39.56,0.346,0.842,0.343
M_1,309.12,41.95,0.4719,0.715,0.422
M_3,303.12,40.78,0.3922,0.692,0.315
M_1,302.06,39.25,0.3161,0.64,0.251
M_3,304.79,41.97,0.1363,0.512,0.15
M_1,305.26,41.06,0.4198,0.692,0.35
M_3,301.62,40.39,0.0285,0.394,0.029
M_3,307.84,40.65,0.3345,0.736,0.346
M_3,308.89,36.13,0.327,0.692,0.34
M_1,305.0,42.62,0.2044,0.582,0.207
M_3,307.24,42.84,0.2408,0.67,0.274
M_2,301.92,42.02,0.2633,0.712,0.245
M_1,307.39,42.93,0.3324,0.658,0.318
M_1,306.59,39.56,0.2634,0.567,0.248
M_3,303.54,38.88,0.1324,0.439,0.113
M_1,301.11,44.52,0.0717,0.325,0.025
M_1,310.8,48.29,0.7832,0.912,0.653
M_3,312.85,37.8,0.7049,0.937,0.642
M_1,303.44,43.44,0.0831,0.441,0.088
M_2,299.92,40.7,0.3756,0.722,0.284
M_1,303.22,39.27,0.1889,0.501,0.157
M_2,308.49,41.81,0.5289,0.724,0.447
M_3,298.52,42.51,0.1379,0.48,0.093
M_3,300.93,41.13,0.064,0.513,0.075
M_2,303.51,42.68,0.5047,0.861,0.426
M_1,303.64,42.37,0.1687,0.536,0.162
M_3,310.99,42.33,0.5271,0.694,0.462
M_2,297.25,38.3,0.1675,0.505,0.115
M_2,303.28,37.79,0.4719,0.812,0.392
M_3,302.82,40.38,0.3496,0.652,0.279
M_3,303.06,41.04,0.0285,0.455,0.061
M_1,300.05,38.06,0.0994,0.477,0.073
M_3,304.74,44.26,0.1178,0.499,0.136
M_3,301.48,42.06,0.1618,0.48,0.12
M_3,306.73,42.73,0.4244,0.662,0.358
M_1,305.61,40.71,0.3377,0.576,0.278
M_1,303.89,37.44,0.4988,0.821,0.415
M_3,296.89,40.47,0.0325,0.288,0.0
M_2,313.21,42.72,0.6347,0.957,0.617
M_3,301.41,41.07,0.0299,0.397,0.028
M_1,306.42,40.8,0.2385,0.679,0.267
M_2,301.91,41.43,0.1343,0.525,0.124
M_1,309.48,44.31,0.5896,0.812,0.513
M_2,301.01,36.37,0.1333,0.53,0.116
M_1,307.14,40.83,0.409,0.799,0.396
M_3,305.96,41.94,0.2263,0.675,0.255
M_1,307.39,40.64,0.2363,0.558,0.24
M_2,303.15,40.32,0.3872,0.679,0.309
M_1,298.02,40.34,0.0787,0.601,0.1
M_1,296.18,38.4,0.0583,0.476,0.052
M_2,310.64,42.51,0.6461,0.881,0.574
M_1,301.75,42.12,0.3579,0.532,0.236
M_1,304.46,43.41,0.4331,0.62,0.327
M_3,306.15,47.26,0.4677,0.716,0.39
M_1,300.64,43.16,0.1877,0.683,0.185
M_2,309.27,41.37,0.5471,0.806,0.488
M_2,307.87,42.59,0.506,0.778,0.445
M_2,301.21,41.38,0.2335,0.74,0.231
M_1,307.24,41.1,0.3507,0.821,0.374
M_2,308.46,40.6,0.1397,0.475,0.177
M_1,305.98,39.53,0.1469,0.449,0.148
M_1,305.25,39.37,0.205,0.597,0.214
M_2,303.24,42.76,0.3455,0.673,0.287
M_1,298.91,41.94,0.3324,0.622,0.233
M_3,305.79,43.99,0.4817,0.709,0.391
M_2,299.59,45.37,0.3022,0.44,0.163
M_2,305.82,38.36,0.2241,0.411,0.173
M_2,308.29,40.28,0.1219,0.415,0.148
M_2,305.65,40.05,0.3113,0.547,0.256
M_1,309.78,44.65,0.564,0.942,0.542
M_1,305.97,42.31,0.2103,0.598,0.224
M_2,308.26,42.1,0.3599,0.657,0.34
M_3,316.22,42.63,0.5213,0.896,0.572
M_3,304.12,43.09,0.1621,0.512,0.156
M_3,304.29,40.69,0.1793,0.449,0.147
M_2,307.69,42.63,0.3635,0.669,0.339
M_2,315.57,38.38,0.6206,0.791,0.583
M_1,306.37,40.47,0.2583,0.62,0.259
M_2,306.32,41.62,0.5697,0.931,0.507
M_1,306.95,41.85,0.3672,0.659,0.331
M_2,309.25,40.35,0.3544,0.674,0.352
M_3,300.71,40.73,0.1646,0.524,0.127
M_3,302.62,40.29,0.1745,0.468,0.134
M_1,303.03,38.26,0.0812,0.558,0.118
M_1,309.0,42.3,0.6951,0.847,0.572
M_1,299.87,41.78,0.3092,0.805,0.276
M_3,306.85,43.02,0.1218,0.488,0.156
M_1,303.42,43.26,0.1261,0.499,0.127
M_2,303.21,42.4,0.0262,0.273,0.007
M_3,301.4,42.46,0.1114,0.528,0.108
M_2,314.83,41.02,0.3649,0.668,0.411
M_1,299.91,45.97,0.2578,0.736,0.23
M_1,303.66,42.58,0.2752,0.695,0.263
M_1,305.68,42.78,0.5252,0.801,0.44
M_1,300.5,41.4,0.1895,0.543,0.143
M_3,307.85,39.44,0.1812,0.46,0.187
M_1,309.14,44.99,0.4968,0.779,0.454
M_2,301.93,39.58,0.1492,0.545,0.137
M_1,300.94,41.0,0.4428,0.702,0.321
M_2,303.08,40.8,0.2503,0.701,0.246
M_1,298.84,43.34,0.2149,0.593,0.165
M_1,312.4,40.96,0.2577,0.683,0.338
M_2,303.14,41.14,0.0164,0.418,0.045
M_2,302.09,39.88,0.1967,0.818,0.245
M_1,301.89,46.42,0.37,0.76,0.312
M_2,305.02,40.57,0.4215,0.673,0.343
M_2,306.63,40.96,0.0965,0.535,0.155
M_3,297.93,41.89,0.2624,0.452,0.147
M_2,307.45,43.64,0.418,0.829,0.412
M_2,305.36,40.0,0.3553,0.534,0.271
M_2,300.33,40.38,0.1643,0.364,0.075
M_1,306.07,41.62,0.1032,0.502,0.143
M_1,305.88,40.96,0.3852,0.835,0.382
M_3,317.32,43.68,0.7371,1.032,0.732
M_2,295.8,38.11,0.1544,0.65,0.152
M_2,294.98,37.92,0.0059,0.405,0.004
M_1,310.23,42.23,0.1616,0.557,0.23
M_2,301.75,39.4,0.3275,0.764,0.291
M_2,304.02,41.72,0.5204,0.759,0.408
M_3,308.18,37.84,0.3675,0.72,0.362
M_3,301.11,44.5,0.364,0.846,0.327
M_3,304.46,38.06,0.2907,0.577,0.243
M_1,300.78,40.35,0.0347,0.563,0.074
M_2,302.28,39.11,0.3653,0.609,0.268
M_3,299.43,43.54,0.2177,0.506,0.141
M_2,307.72,40.88,0.4554,0.716,0.4
M_3,300.16,36.98,0.0608,0.434,0.042
M_2,302.52,42.96,0.2135,0.506,0.164
M_1,304.87,41.82,0.335,0.681,0.301
M_1,303.75,38.8,0.2901,0.612,0.246
M_2,302.2,40.04,0.1305,0.552,0.133
M_1,301.02,39.5,0.0511,0.404,0.037
M_2,303.11,40.07,0.0892,0.578,0.129
M_1,307.29,37.81,0.218,0.553,0.228
M_3,307.59,39.13,0.4257,0.655,0.365
M_2,304.75,39.09,0.2557,0.558,0.223
M_2,300.17,43.71,0.1179,0.503,0.092
M_1,308.09,41.93,0.4423,0.741,0.404
M_2,306.64,43.27,0.5115,0.835,0.453
M_1,306.29,43.3,0.4525,0.753,0.395
M_1,302.86,42.87,0.0853,0.351,0.057
M_3,318.41,45.86,0.6943,0.83,0.66
M_3,303.5,40.13,0.1937,0.455,0.148
M_1,296.13,38.18,0.0698,0.476,0.058
M_3,300.37,40.45,0.0533,0.357,0.018
M_2,305.52,43.27,0.4109,0.833,0.391
M_1,301.59,42.6,0.112,0.638,0.143
M_1,299.85,42.42,0.1883,0.628,0.163
M_2,303.97,42.04,0.2,0.596,0.198
M_3,301.64,39.24,0.2826,0.704,0.249
M_3,301.81,40.77,0.2052,0.576,0.173
M_1,301.4,39.97,0.1551,0.567,0.142
M_1,302.86,40.51,0.0416,0.418,0.055
M_3,302.0,44.42,0.1643,0.676,0.185
M_3,301.94,39.89,0.4186,0.669,0.309
M_3,304.1,41.87,0.4181,0.749,0.355
M_1,300.03,40.67,0.2932,0.685,0.232
M_2,304.17,41.17,0.432,0.79,0.375
M_2,305.06,41.83,0.3669,0.815,0.359
M_3,304.74,41.28,0.2941,0.553,0.24
M_1,302.1,40.97,0.2505,0.712,0.24
M_3,302.09,39.34,0.11,0.551,0.121
M_2,304.92,41.87,0.1316,0.505,0.146
M_2,303.23,42.58,0.0745,0.38,0.064
M_3,313.74,45.14,0.6428,0.814,0.583
M_1,305.04,39.65,0.2673,0.697,0.273
M_3,304.85,45.22,0.5351,0.74,0.418
M_2,306.76,42.38,0.3266,0.62,0.297
M_1,310.84,43.63,0.2267,0.545,0.265
M_1,301.23,42.58,0.1604,0.542,0.135
M_2,305.15,40.83,0.2184,0.603,0.222
M_2,301.44,43.61,0.4214,0.743,0.328
M_3,301.3,37.14,0.2817,0.534,0.194
M_2,305.3,42.72,0.3397,0.662,0.302
M_1,305.99,41.23,0.3853,0.764,0.362
M_3,313.28,44.02,0.4009,0.771,0.445
M_2,309.12,40.99,0.4312,0.72,0.403
M_1,307.24,43.24,0.4069,0.655,0.352
M_2,296.03,36.71,0.1243,0.535,0.103
M_1,302.89,42.73,0.1159,0.336,0.068
M_2,307.97,43.13,0.6458,0.851,0.538
M_2,299.65,39.58,0.1354,0.553,0.114
M_1,304.45,40.99,0.3923,0.785,0.356
M_3,299.16,44.26,0.091,0.577,0.098
M_2,293.97,42.12,0.1657,0.571,0.134
M_2,306.85,42.85,0.4095,0.701,0.363
M_1,303.82,42.74,0.213,0.583,0.199
M_3,301.36,40.41,0.2247,0.615,0.19
M_3,305.27,43.87,0.6004,0.842,0.485
M_2,304.05,43.56,0.2845,0.638,0.254
M_1,304.3,42.2,0.1813,0.561,0.182
M_3,298.65,40.18,0.1126,0.443,0.069
M_1,313.05,44.22,0.6495,0.935,0.616
M_2,300.81,41.91,0.1923,0.518,0.14
M_2,302.96,39.63,0.2216,0.564,0.19
M_2,305.79,39.67,0.3106,0.564,0.262
M_1,303.63,39.24,0.277,0.66,0.253
M_2,302.64,42.69,0.1316,0.52,0.128
M_3,310.41,44.45,0.6099,0.86,0.547
M_2,309.14,41.37,0.4174,0.731,0.399
M_3,306.48,41.53,0.5417,0.889,0.482
M_1,301.39,37.94,0.1595,0.327,0.072
M_3,303.53,41.65,0.2781,0.631,0.244
M_3,305.35,43.44,0.2441,0.561,0.224
M_2,301.27,44.65,0.3683,0.869,0.337
M_3,303.65,40.73,0.5082,0.839,0.422
M_1,301.48,43.45,0.1045,0.513,0.101
M_3,304.59,41.39,0.3688,0.627,0.299
M_1,301.62,40.83,0.1404,0.51,0.119
M_2,303.69,43.97,0.3924,0.817,0.358
M_2,298.4,38.55,0.3565,0.639,0.25
M_1,302.92,39.46,0.3719,0.738,0.316
M_2,303.23,41.08,0.1087,0.571,0.138
M_1,304.31,41.58,0.2222,0.704,0.245
M_2,298.5,38.92,0.3005,0.48,0.174
M_1,305.55,39.75,0.1146,0.459,0.13
M_3,300.57,35.93,0.152,0.518,0.117
M_3,308.52,42.28,0.3758,0.615,0.337
M_2,306.62,41.64,0.2878,0.754,0.316
M_1,301.74,38.18,0.0406,0.308,0.01
M_2,305.25,38.31,0.4462,0.617,0.341
M_2,309.87,42.32,0.1962,0.612,0.261
M_2,302.63,38.64,0.0726,0.226,0.01
M_2,307.68,42.66,0.5147,0.877,0.477
M_1,307.6,41.54,0.2781,0.574,0.267
M_1,300.34,38.1,0.1577,0.509,0.115
M_3,304.75,36.41,0.0709,0.346,0.067
M_3,293.83,39.12,0.0716,0.473,0.058
M_1,300.56,40.37,0.3312,0.653,0.247
M_2,306.63,42.62,0.4831,0.689,0.395
M_3,299.83,41.32,0.279,0.553,0.185
M_2,300.36,41.51,0.1678,0.445,0.101
M_1,300.47,37.0,0.3222,0.623,0.233
M_2,308.97,41.49,0.6491,1.064,0.613
M_1,307.07,42.4,0.2267,0.524,0.221
M_3,310.94,44.44,0.2808,0.656,0.327
M_3,306.45,38.18,0.4898,0.815,0.434
M_3,305.92,40.7,0.1914,0.648,0.229
M_3,306.26,41.58,0.3574,0.686,0.327
M_3,308.04,39.63,0.3846,0.665,0.352
M_1,304.17,43.66,0.4884,0.697,0.375
M_3,309.01,40.41,0.4001,0.65,0.365
M_3,302.93,40.94,0.0518,0.32,0.031
M_2,311.16,41.93,0.6043,0.847,0.548
M_3,304.35,40.09,0.1777,0.664,0.212
M_1,305.68,41.11,0.4379,0.651,0.351
M_1,308.45,39.73,0.2308,0.595,0.259
M_3,308.59,42.92,0.4718,0.794,0.44
M_3,304.22,39.98,0.2208,0.533,0.193
M_3,299.26,39.48,0.113,0.435,0.067
M_3,303.91,43.72,0.2278,0.572,0.205
M_1,301.68,43.8,0.1574,0.608,0.158
M_3,306.21,42.74,0.6036,0.778,0.477
M_2,306.25,43.0,0.2093,0.568,0.218
M_2,303.49,38.59,0.1546,0.457,0.129
M_1,302.92,42.41,0.2972,0.699,0.267
M_2,302.42,39.14,0.169,0.404,0.11
M_1,306.65,40.93,0.2667,0.516,0.235
M_1,307.09,43.23,0.2171,0.414,0.184
M_2,307.61,40.34,0.4214,0.724,0.384
M_3,305.97,43.4,0.4347,0.743,0.38
M_1,309.28,43.0,0.5352,0.915,0.515
M_2,314.19,42.19,0.7068,0.825,0.623
M_3,308.53,43.73,0.4835,0.781,0.441
M_1,304.65,42.21,0.1565,0.594,0.183
M_1,303.21,43.34,0.1131,0.538,0.13
M_3,308.54,39.51,0.2659,0.749,0.323
M_2,299.68,41.16,0.1808,0.61,0.153
M_3,299.06,40.2,0.1769,0.536,0.129
M_2,305.69,40.46,0.4252,0.658,0.347
M_1,297.44,38.96,0.0062,0.423,0.01
M_3,301.02,40.46,0.0343,0.407,0.029
M_2,298.45,47.34,0.2513,0.521,0.162
M_3,300.35,38.5,0.0763,0.605,0.103
M_2,307.07,40.98,0.5374,0.848,0.474
M_1,306.68,42.35,0.2728,0.666,0.283
M_2,306.09,41.94,0.2161,0.612,0.233
M_1,299.65,40.1,0.2855,0.631,0.212
M_3,295.61,42.45,0.1916,0.566,0.146
M_3,310.0,41.91,0.1894,0.684,0.28
M_3,300.97,42.01,0.1196,0.498,0.099
M_1,302.43,40.36,0.1111,0.384,0.075
M_1,303.1,43.8,0.1359,0.413,0.103
M_2,304.12,39.44,0.1428,0.551,0.158
M_3,301.75,41.12,0.1635,0.503,0.13
M_2,300.61,40.01,0.1583,0.53,0.124
